2261||1||2016-05-20 17:22:17||452||||20160501||||3493084||||||1||4744360
2261||1||2016-05-20 17:22:49||436||||20160501||||4074748||||||1||5652042
2261||1||2016-05-20 17:51:41||452||||20160501||||12084||||||1||4744360
2261||1||2016-05-20 17:52:19||436||||20160501||||3078116||||||1||5652042
2261||1||2016-05-20 17:52:36||436||||20160501||||1207||||||1||5652042
2261||1||2016-05-20 17:53:08||425||15||20160501||||713765||||||66||2511080
2261||1||2016-05-20 17:53:27||452||||20160501||||2123798||||||1||4744360
2261||1||2016-05-20 17:59:26||434||||20160501||||321360||||||1||5286250
2261||1||2016-05-20 18:11:55||434||||20160501||||2876663||||||1||5286250
2261||1||2016-05-20 18:12:13||425||22||20160501||||459||||||66||2511080
2261||1||2016-05-20 18:12:30||425||29||20160501||||||||||66||2511080
2261||1||2016-05-20 18:12:52||425||22||20160501||||10648||||||66||2511080
2261||2||2016-05-20 18:44:16||62||||20160501||||||||||||
2255||1||2016-05-20 20:00:50||432||||20160501||||||||||1||-1
2255||1||2016-05-20 20:01:13||425||21||20160501||||11447||||||66||2511080
2255||1||2016-05-20 20:01:22||425||1||20160501||||1767757||||||66||2511080
2255||5||2016-05-20 20:03:41||33||||20160501||||||||||||
2255||1||2016-05-20 22:11:51||432||||20160501||||285224||||||1||6280375
2261||1||2016-05-20 22:40:05||453||||20160501||||||||||||
2255||1||2016-05-22 12:17:07||452||||20160501||||20976||||||1||4744360
2255||1||2016-05-22 13:43:03||452||||20160501||||2136||||||1||4744360
2255||1||2016-05-22 13:56:59||449||||20160501||||44030||||||1||2710133
2255||1||2016-05-22 13:57:06||449||||20160501||||3484||||||1||2710133
2255||1||2016-05-22 14:00:13||453||||20160501||||182329||||||1||5215760
2255||1||2016-05-22 14:03:27||452||||20160501||||75047||||||1||4744360
2255||1||2016-05-22 14:03:30||452||||20160501||||||||||1||4744360
2255||1||2016-05-22 14:03:35||452||||20160501||||||||||1||4744360
2255||1||2016-05-22 14:03:55||452||||20160501||||14472||||||1||4744360
2255||1||2016-05-22 14:04:33||453||||20160501||||24839||||||1||5215760
2255||1||2016-05-22 14:08:04||452||||20160501||||88199||||||1||4744360
2255||1||2016-05-22 14:19:31||452||||20160501||||12479||||||1||4744360
2255||1||2016-05-22 14:20:28||425||2||20160501||||16179||||||66||2511080
2255||1||2016-05-22 14:22:34||453||||20160501||||68329||||||1||5215760
2255||1||2016-05-22 14:22:49||453||||20160501||||4989||||||1||5215760
2255||1||2016-05-22 14:25:35||453||||20160501||||7439||||||1||5215760
2255||1||2016-05-22 14:31:11||452||||20160501||||405526||||||1||4744360
2255||1||2016-05-22 14:32:59||452||||20160501||||3021515||||||1||4744360
2255||1||2016-05-22 14:33:19||449||||20160501||||5979||||||1||2710133
2255||1||2016-05-22 15:23:29||436||||20160501||||2977190||||||1||5652042
2257||1||2016-05-22 23:16:07||453||||20160501||||||||||||
2257||1||2016-05-22 23:16:59||432||||20160501||||||||||||
2257||1||2016-05-22 23:26:31||453||||20160501||||||||||||
2257||1||2016-05-22 23:26:49||436||||20160501||||||||||||
2255||1||2016-05-23 09:46:08||449||||20160501||||91873||||||1||2710133
2261||1||2016-05-23 10:13:10||449||||20160501||||||||||1||2710133
2261||1||2016-05-23 10:13:18||449||||20160501||||||||||1||2710133
2261||2||2016-05-23 10:13:28||62||||20160501||||||||||||
2261||1||2016-05-23 10:16:34||453||||20160501||||2969603||||||1||5215760
2261||1||2016-05-23 10:17:18||425||22||20160501||||1474761||||2016-05-23 10:17:37||66||2511080
2261||1||2016-05-23 10:18:03||425||10||20160501||||1914009||||||66||2511080
2261||1||2016-05-23 10:18:20||425||12||20160501||||||||||66||2511080
2261||2||2016-05-23 10:18:55||62||||20160501||||||||||||
2261||1||2016-05-23 10:44:49||453||||20160501||||2960123||||||1||5215760
